,player,xG,npxG,npG,goals,xA,assists,key_passes,shots,xGChain,xGBuildup,minutes,team_xGA,points,team_goals_conceded,team_goals_scored,yellow_cards,red_cards,saves,opponent,opponent_attack_strength,opponent_defense_strength
734,Matheus Pereira,0.18098747730255127,0.18098747730255127,0,0,0,0,0,3,0.3113446831703186,0.13035722076892853,90,1.40789,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1100.0,1140.0
735,Matheus Pereira,0,0,0,0,0.37066230177879333,0,2,0,0.4942324161529541,0.1525222808122635,83,3.12111,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
736,Matheus Pereira,0.7543914914131165,0.7543914914131165,0,0,0.9315842986106873,0,2,6,1.5379559993743896,0,90,0.535153,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1040.0,1040.0
737,Matheus Pereira,0.08090876787900925,0.08090876787900925,0,0,0.05828080326318741,0,2,1,0.1312570571899414,0.03498733043670654,90,0.423885,2.0,1.0,1.0,0.0,0.0,0.0,13.0,1280.0,1310.0
738,Matheus Pereira,0,0,0,0,0.05897687375545502,0,1,0,0,0,9,1.92997,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1130.0,1250.0
739,Matheus Pereira,0.04361013323068619,0.04361013323068619,0,0,0.05978412926197052,0,1,2,0.05978412926197052,0,90,1.35804,1.0,2.0,1.0,1.0,1.0,0.0,15.0,1020.0,1000.0
740,Matheus Pereira,0.403230220079422,0.403230220079422,1,1,0,0,0,2,0.4351229667663574,0.031892742961645126,90,1.52044,13.0,2.0,2.0,0.0,0.0,0.0,8.0,1110.0,1060.0
741,Matheus Pereira,0,0,0,0,0.07421651482582092,0,1,0,0,0,90,2.24838,2.0,5.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
742,Matheus Pereira,0.09043148905038834,0.09043148905038834,1,1,0,0,0,3,0.09043148905038834,0,90,2.17512,9.0,2.0,1.0,0.0,0.0,0.0,19.0,1140.0,1260.0
743,Matheus Pereira,1.5491724014282227,0.026834683492779732,0,2,0.14973685145378113,0,2,3,0.24554692208766937,0.06897538155317307,84,1.94358,15.0,2.0,3.0,0.0,0.0,0.0,20.0,1120.0,1040.0
744,Matheus Pereira,0,0,0,0,0.4339025616645813,0,2,0,0.4339025616645813,0,90,4.03429,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1150.0,1210.0
745,Matheus Pereira,0,0,0,0,0,0,0,0,0,0,27,1.54225,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1150.0,1170.0
746,Matheus Pereira,0,0,0,0,0.18391166627407074,1,1,0,0,0,16,1.45485,4.0,0.0,1.0,0.0,0.0,0.0,11.0,1190.0,1300.0
747,Matheus Pereira,0.10545039176940918,0.10545039176940918,0,0,0.018534081056714058,0,1,1,0.19681960344314575,0.07283513247966766,33,1.68656,-2.0,5.0,1.0,0.0,0.0,0.0,6.0,1120.0,1020.0
748,Matheus Pereira,0.24367766082286835,0.24367766082286835,0,0,0.6453866362571716,0,9,3,0.44266781210899353,0.23233024775981903,90,3.36544,2.0,0.0,1.0,1.0,1.0,0.0,15.0,1070.0,1010.0
749,Matheus Pereira,0.021428415551781654,0.021428415551781654,0,0,0.16176368296146393,0,2,1,0.1274467408657074,0.04263712838292122,90,2.42994,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1250.0,1240.0
750,Matheus Pereira,0.05743904411792755,0.05743904411792755,0,0,0,0,0,1,0,0,58,1.62247,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1150.0,1040.0
751,Matheus Pereira,0.11079108715057373,0.11079108715057373,0,0,0.021994486451148987,0,1,3,0.12120126932859421,0.04773491621017456,90,0.546807,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1150.0,1100.0
752,Matheus Pereira,0.15537001192569733,0.15537001192569733,0,0,0.23431603610515594,0,4,3,0.20108410716056824,0.0627700686454773,90,1.08532,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1090.0,1080.0
753,Matheus Pereira,0.01962742768228054,0.01962742768228054,0,0,0.040861185640096664,0,1,1,0.01962742768228054,0,90,0.949079,2.0,2.0,0.0,0.0,0.0,0.0,16.0,1030.0,1110.0
754,Matheus Pereira,0,0,0,0,0.12177565693855286,1,2,0,0.24249623715877533,0.12072058022022247,90,2.36046,5.0,2.0,3.0,0.0,0.0,0.0,5.0,1300.0,1310.0
755,Matheus Pereira,0.053274840116500854,0.053274840116500854,1,1,0.044973913580179214,1,1,1,0.15480388700962067,0.10982996970415115,74,4.16254,10.0,5.0,2.0,0.0,0.0,0.0,7.0,1130.0,1200.0
756,Matheus Pereira,0.1039927527308464,0.1039927527308464,0,0,0.02839081548154354,0,1,3,0.05599195510149002,0,90,2.95581,2.0,3.0,0.0,0.0,0.0,0.0,9.0,1150.0,1230.0
757,Michail Antonio,0.2605051100254059,0.2605051100254059,0,0,0,0,0,3,0.32988208532333374,0.06937696039676666,35,1.95649,1.0,0.0,3.0,0.0,0.0,0.0,20.0,1120.0,1040.0
758,Michail Antonio,1.3727991580963135,1.3727991580963135,0,0,0.9871999621391296,2,5,5,2.359999179840088,0.06787377595901489,90,1.35217,7.0,3.0,3.0,1.0,1.0,0.0,1.0,1150.0,1210.0
759,Michail Antonio,0.03431173786520958,0.03431173786520958,0,0,0.041240423917770386,0,1,1,0.07555215805768967,0,90,1.70128,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1250.0,1240.0
760,Michail Antonio,0,0,0,0,0.11697226762771606,0,2,0,0.17435616254806519,0.05738389119505882,90,1.34971,2.0,0.0,2.0,0.0,0.0,0.0,10.0,1150.0,1170.0
761,Michail Antonio,1.5577937364578247,1.5577937364578247,1,1,0,0,0,3,1.58290433883667,0.025110658258199692,85,0.760574,6.0,2.0,1.0,0.0,0.0,0.0,12.0,1280.0,1340.0
762,Michail Antonio,1.6223341226577759,1.6223341226577759,1,1,0,0,0,2,1.703016996383667,0.08068284392356873,90,0.770706,7.0,1.0,2.0,1.0,1.0,0.0,17.0,1170.0,1290.0
763,Michail Antonio,0,0,0,0,0,0,0,0,0.0282830111682415,0.0282830111682415,74,1.60884,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1150.0,1040.0
764,Michail Antonio,0.5912632942199707,0.5912632942199707,0,0,0.23128196597099304,2,2,5,1.413222074508667,0.5906767845153809,90,0.741154,8.0,1.0,3.0,0.0,0.0,0.0,2.0,1120.0,1080.0
765,Michail Antonio,0.09017965197563171,0.09017965197563171,0,0,0,0,0,2,0.09017965197563171,0,80,2.05809,2.0,2.0,1.0,0.0,0.0,0.0,11.0,1210.0,1230.0
766,Michail Antonio,1.653716802597046,1.653716802597046,0,0,0.5607103705406189,1,2,5,2.360642910003662,0.14621563255786896,85,0.629033,5.0,1.0,3.0,0.0,0.0,0.0,6.0,1030.0,1010.0
767,Michail Antonio,0.5561357736587524,0.5561357736587524,1,1,0.4898295998573303,0,2,2,1.0856194496154785,0.10165323317050934,86,0.464091,9.0,1.0,2.0,0.0,0.0,0.0,18.0,1000.0,1040.0
768,Michail Antonio,0.9305641651153564,0.9305641651153564,1,1,0,0,0,3,1.0452942848205566,0.2578873038291931,90,0.395668,9.0,0.0,1.0,0.0,0.0,0.0,4.0,1090.0,1080.0
769,Michail Antonio,0.041163310408592224,0.041163310408592224,0,0,0.07716570049524307,0,1,1,0.20227600634098053,0.08394699543714523,29,0.371045,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1130.0,1200.0
770,Michail Antonio,0,0,0,0,0,0,0,0,0,0,12,0.670996,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1030.0,1110.0
771,Michail Antonio,0,0,0,0,0,0,0,0,0.022261053323745728,0.022261053323745728,47,2.39051,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1140.0,1100.0
772,Michail Antonio,0.10975906252861023,0.10975906252861023,1,1,0,0,0,1,0.10975906252861023,0,53,0.892456,8.0,1.0,1.0,0.0,0.0,0.0,12.0,1320.0,1350.0
773,Michail Antonio,0.25480106472969055,0.25480106472969055,0,0,0.09012450277805328,0,2,2,0.30066773295402527,0.21054323017597198,79,1.77602,1.0,3.0,3.0,1.0,1.0,0.0,17.0,1130.0,1250.0
774,Michail Antonio,0.48001715540885925,0.48001715540885925,1,1,0.2057119905948639,0,2,3,0.7887542247772217,0.10302507877349854,89,0.456022,8.0,0.0,3.0,0.0,0.0,0.0,9.0,1190.0,1150.0
775,Michail Antonio,0.23228177428245544,0.23228177428245544,0,0,0.01681656204164028,0,1,3,0.5404650568962097,0.29136669635772705,89,0.385152,2.0,0.0,4.0,0.0,0.0,0.0,20.0,1130.0,1120.0
776,Michail Antonio,1.6981816291809082,1.6981816291809082,1,1,0,0,0,5,1.6981816291809082,0,90,1.32902,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
777,Michail Antonio,0.18817809224128723,0.18817809224128723,0,0,0.024375345557928085,0,1,4,0.21255344152450562,0,90,1.65911,2.0,2.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
778,James Ward-Prowse,0,0,0,0,0.04160039499402046,1,1,0,0,0,90,1.28824,5.0,2.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
779,James Ward-Prowse,0.8305554389953613,0.06938659399747849,0,0,0.10901215672492981,0,3,2,0.2369767278432846,0.21140997111797333,90,2.77089,-1.0,3.0,0.0,1.0,1.0,0.0,18.0,1040.0,1050.0
780,James Ward-Prowse,0.05227528512477875,0.05227528512477875,0,0,0.028142021968960762,0,1,1,0.3876962959766388,0.33542099595069885,90,1.50285,2.0,2.0,3.0,0.0,0.0,0.0,4.0,1090.0,1080.0
781,James Ward-Prowse,0.21040157973766327,0.21040157973766327,0,0,0,0,0,2,0.1481446921825409,0.0957532674074173,90,0.895967,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
782,James Ward-Prowse,0.8548317551612854,0.09366291016340256,0,1,0.1202751100063324,0,2,4,0.010723380371928215,0,90,3.10503,7.0,5.0,2.0,0.0,0.0,0.0,12.0,1280.0,1340.0
783,James Ward-Prowse,0.7611688375473022,0,0,1,0,0,0,1,0.5860958099365234,0.5860958099365234,90,0.908155,11.0,0.0,2.0,0.0,0.0,0.0,15.0,1020.0,1000.0
784,James Ward-Prowse,0,0,0,0,0.020174667239189148,0,1,0,0.06498685479164124,0.06498685479164124,90,1.42054,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1130.0,1200.0
785,James Ward-Prowse,0.014666455797851086,0.014666455797851086,0,0,0.3899427354335785,0,2,1,0.5388973355293274,0.5242308378219604,90,1.84753,2.0,3.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
786,James Ward-Prowse,0,0,0,0,0.049979373812675476,0,1,0,0.34414616227149963,0.34414616227149963,90,1.44849,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1300.0,1310.0
787,James Ward-Prowse,0.021240640431642532,0.021240640431642532,0,0,0,0,0,1,0.6979531645774841,0.6767125129699707,90,1.09361,2.0,2.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
788,James Ward-Prowse,0.04704926535487175,0.04704926535487175,1,1,0.19987891614437103,0,3,1,0.38186171650886536,0.38186171650886536,90,0.910553,9.0,3.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
789,James Ward-Prowse,0.17458613216876984,0.17458613216876984,0,0,0,0,0,2,0.016576746478676796,0,90,5.0325,2.0,9.0,0.0,0.0,0.0,0.0,13.0,1250.0,1240.0
790,James Ward-Prowse,0.11041788011789322,0.11041788011789322,0,0,0.08080607652664185,0,3,1,0.6231173276901245,0.5754647254943848,90,0.795508,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1140.0,1100.0
791,James Ward-Prowse,0.08343905955553055,0.08343905955553055,0,0,0.11051520705223083,1,2,1,0.24260163307189941,0.24260163307189941,90,2.4339,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
792,James Ward-Prowse,0.07967208325862885,0.07967208325862885,0,0,0.0488295741379261,0,1,1,0.15496893227100372,0.07529684901237488,90,2.12019,2.0,2.0,0.0,0.0,0.0,0.0,9.0,1190.0,1150.0
793,James Ward-Prowse,0,0,0,0,0.06808081269264221,1,1,0,0.09319930523633957,0.09319930523633957,90,1.37204,6.0,0.0,1.0,0.0,0.0,0.0,11.0,1210.0,1230.0
794,James Ward-Prowse,0.12755583226680756,0.12755583226680756,0,0,0.01970410719513893,0,1,1,0.0374731607735157,0.0374731607735157,90,1.07246,3.0,0.0,0.0,0.0,0.0,0.0,19.0,1190.0,1290.0
795,James Ward-Prowse,0.04582858085632324,0.04582858085632324,0,0,0.053023502230644226,0,1,1,0,0,90,0.781855,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1150.0,1040.0
796,James Ward-Prowse,0,0,0,0,0.0964445248246193,0,2,0,0.06115405634045601,0.06115405634045601,90,1.15599,1.0,1.0,0.0,1.0,1.0,0.0,12.0,1320.0,1350.0
797,James Ward-Prowse,0.14095769822597504,0.14095769822597504,0,0,0,0,0,2,0.6636309623718262,0.5226732492446899,90,0.661135,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
798,James Ward-Prowse,0.06156197935342789,0.06156197935342789,0,0,0.2287665456533432,0,4,2,0.8509030938148499,0.7469548583030701,90,0.219115,3.0,0.0,3.0,0.0,0.0,0.0,15.0,1070.0,1010.0
799,James Ward-Prowse,0,0,0,0,0.06949783116579056,1,3,0,0.07259659469127655,0.03140411153435707,90,2.03376,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1150.0,1100.0
800,James Ward-Prowse,0.06691060960292816,0.06691060960292816,1,1,0.15269555151462555,1,2,1,0.1401410698890686,0.049342863261699677,90,2.47547,11.0,3.0,2.0,1.0,1.0,0.0,13.0,1280.0,1310.0
801,James Ward-Prowse,0,0,0,0,0,0,0,0,0.4887968599796295,0.4887968599796295,90,1.57479,2.0,1.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
802,James Ward-Prowse,0,0,0,0,0.06835444271564484,0,2,0,0.3370499014854431,0.3109275698661804,90,0.175633,3.0,0.0,2.0,0.0,0.0,0.0,14.0,1060.0,1110.0
803,James Ward-Prowse,0.2926681935787201,0.2926681935787201,2,2,0.5105047821998596,1,2,3,0.15506748855113983,0.08676209300756454,90,2.44855,17.0,3.0,4.0,1.0,1.0,0.0,2.0,1120.0,1080.0
804,James Ward-Prowse,0.09319491684436798,0.09319491684436798,1,1,0.09809918701648712,0,3,1,0.408618688583374,0.2943321764469147,90,0.287054,11.0,0.0,2.0,0.0,0.0,0.0,7.0,1100.0,1140.0
805,James Ward-Prowse,0,0,0,0,0,0,0,0,0.2396857738494873,0.2396857738494873,90,1.98708,2.0,3.0,3.0,0.0,0.0,0.0,5.0,1260.0,1250.0
806,James Ward-Prowse,0,0,0,0,0.1872934103012085,0,3,0,0.15884190797805786,0.15884190797805786,90,0.161283,3.0,0.0,2.0,0.0,0.0,0.0,18.0,1000.0,1040.0
807,James Ward-Prowse,0,0,0,0,0,0,0,0,0.2078324258327484,0.2078324258327484,90,0.347136,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
808,James Ward-Prowse,0.17701464891433716,0.17701464891433716,0,0,0.08042315393686295,0,2,3,0.23713591694831848,0.10105635225772858,90,2.28004,2.0,5.0,2.0,0.0,0.0,0.0,17.0,1170.0,1290.0
809,James Ward-Prowse,0.08455266803503036,0.08455266803503036,0,0,0.08946642279624939,0,1,2,0.07210655510425568,0.07210655510425568,90,1.39569,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1030.0,1010.0
810,Chris Wood,0.40438780188560486,0.40438780188560486,0,0,0.05580040439963341,0,1,5,0.4026702642440796,0.2855912446975708,90,2.87455,2.0,3.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
811,Chris Wood,0.2785676121711731,0.2785676121711731,0,0,0.619159996509552,1,2,4,0.9915285110473633,0.09380093216896057,90,1.34279,5.0,2.0,1.0,0.0,0.0,0.0,14.0,1060.0,1110.0
812,Chris Wood,1.4340674877166748,0.6728985905647278,0,1,0.055157583206892014,1,1,5,0.7280561923980713,0,90,2.40272,10.0,3.0,2.0,0.0,0.0,0.0,16.0,1030.0,1110.0
813,Chris Wood,0.1064484640955925,0.1064484640955925,1,1,0,0,0,2,0.18925683200359344,0.08280836045742035,90,1.69849,8.0,1.0,2.0,0.0,0.0,0.0,7.0,1130.0,1200.0
814,Chris Wood,0.8562056422233582,0.8562056422233582,1,1,0,0,0,3,0.9316111207008362,0.07540546357631683,90,2.53692,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
815,Chris Wood,0.17099826037883759,0.17099826037883759,0,0,0,0,0,3,0.17099826037883759,0,90,1.24109,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
816,Chris Wood,0,0,0,0,0,0,0,0,0,0,15,2.35788,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1130.0,1250.0
817,Chris Wood,0,0,0,0,0,0,0,0,0,0,63,1.4405,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1260.0,1250.0
818,Chris Wood,0.141977921128273,0.141977921128273,1,1,0,0,0,2,0.24819046258926392,0.1062125414609909,90,2.70718,8.0,2.0,3.0,0.0,0.0,0.0,2.0,1140.0,1100.0
819,Chris Wood,0,0,0,0,0.05321308597922325,0,1,0,0.10029003024101257,0.04707694426178932,90,1.64907,2.0,0.0,1.0,0.0,0.0,0.0,11.0,1190.0,1300.0
820,Chris Wood,0.019809193909168243,0.019809193909168243,0,0,0.04357000067830086,0,1,1,0.0633791908621788,0,73,1.73397,2.0,1.0,0.0,0.0,0.0,0.0,19.0,1140.0,1260.0
821,Chris Wood,0.08182129263877869,0.08182129263877869,0,0,0.018068648874759674,0,1,1,0.12270914018154144,0.02281920239329338,84,1.23996,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
822,Chris Wood,0.32997655868530273,0.32997655868530273,0,0,0.44225284457206726,0,1,1,0.7722294330596924,0,90,0.492578,2.0,0.0,1.0,0.0,0.0,0.0,15.0,1070.0,1010.0
823,Chris Wood,1.0705071687698364,1.0705071687698364,0,0,0.0930885598063469,0,3,2,0.6815599203109741,0.017568938434123993,90,2.13271,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
824,Chris Wood,0.7131235003471375,0.7131235003471375,1,1,0.04249031841754913,0,1,3,0.7792934775352478,0.1503070443868637,90,1.45722,9.0,1.0,2.0,0.0,0.0,0.0,20.0,1130.0,1120.0
825,Chris Wood,0.07729806751012802,0.07729806751012802,0,0,0,0,0,1,0.07729806751012802,0,83,1.81142,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1120.0,1080.0
826,Chris Wood,0.2697100341320038,0.2697100341320038,0,0,0.016197293996810913,0,1,1,0.2859073281288147,0,71,1.85362,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
827,Chris Wood,0.48491165041923523,0.48491165041923523,0,0,0.1104392558336258,0,1,3,0.44589152932167053,0,90,2.28139,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1100.0,1140.0
828,Chris Wood,0,0,0,0,0,0,0,0,0.02665077894926071,0.02665077894926071,69,2.26129,2.0,4.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
829,Chris Wood,1.220483660697937,1.220483660697937,1,1,0.12518389523029327,0,2,3,1.6503151655197144,0.30464762449264526,90,1.28331,8.0,0.0,1.0,0.0,0.0,0.0,6.0,1120.0,1020.0
830,Chris Wood,0.10502145439386368,0.10502145439386368,0,0,0,0,0,1,0.14221526682376862,0.03719380870461464,85,1.59022,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1150.0,1100.0
831,Chris Wood,0,0,0,0,0,0,0,0,0,0,90,1.23077,2.0,3.0,0.0,0.0,0.0,0.0,5.0,1300.0,1310.0
832,Chris Wood,0.144595205783844,0.144595205783844,0,0,0.04523156210780144,0,1,3,0.2005312740802765,0.01070449873805046,90,0.797344,2.0,1.0,0.0,0.0,0.0,0.0,17.0,1170.0,1290.0
833,Chris Wood,0.7799971699714661,0.7799971699714661,0,0,0,0,0,3,0.847528338432312,0.06753119081258774,90,0.731692,2.0,0.0,0.0,0.0,0.0,0.0,18.0,1040.0,1050.0
834,Chris Wood,0.10090813785791397,0.10090813785791397,0,0,0,0,0,2,0.10090813785791397,0,90,1.95629,2.0,3.0,1.0,0.0,0.0,0.0,14.0,1050.0,1030.0
835,Chris Wood,0.04439931735396385,0.04439931735396385,0,0,0,0,0,1,0.06188266724348068,0.01748334988951683,90,0.706632,2.0,1.0,0.0,0.0,0.0,0.0,16.0,1110.0,1160.0
836,Chris Wood,0.7211090922355652,0.7211090922355652,1,1,0,0,0,3,0.8577167391777039,0.13660761713981628,90,0.987365,6.0,4.0,2.0,0.0,0.0,0.0,9.0,1190.0,1150.0
837,Che Adams,0.6119070649147034,0.6119070649147034,0,0,0.016703400760889053,0,1,1,0.016703400760889053,0,90,1.28824,2.0,2.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
838,Che Adams,0.0759642943739891,0.0759642943739891,0,0,0,0,0,1,0.0759642943739891,0,11,2.77089,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1040.0,1050.0
839,Che Adams,0.3008584976196289,0.3008584976196289,0,0,0,0,0,1,0.3008584976196289,0,1,1.50285,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1090.0,1080.0
840,Che Adams,0.6239326000213623,0.6239326000213623,1,1,0.051110073924064636,0,1,2,0.12769848108291626,0.07658839970827103,90,0.895967,8.0,2.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
841,Che Adams,0.4106513261795044,0.4106513261795044,1,1,0.12563057243824005,0,2,1,0.5362818837165833,0,90,3.10503,6.0,5.0,2.0,0.0,0.0,0.0,12.0,1280.0,1340.0
842,Che Adams,0.5316083431243896,0.5316083431243896,1,1,0.017424553632736206,0,1,3,0.5490328669548035,0,78,0.908155,6.0,0.0,2.0,0.0,0.0,0.0,15.0,1020.0,1000.0
843,Che Adams,0,0,0,0,0,0,0,0,0,0,79,1.42054,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1130.0,1200.0
844,Che Adams,0.5280299186706543,0.5280299186706543,0,0,0.03900172561407089,0,1,2,0.5670316219329834,0,90,1.84753,2.0,3.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
845,Che Adams,0,0,0,0,0,0,0,0,0,0,2,1.44849,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1300.0,1310.0
846,Che Adams,0.23562544584274292,0.23562544584274292,0,0,0,0,0,1,0.23562544584274292,0,19,1.09361,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
847,Che Adams,0.04927018657326698,0.04927018657326698,0,0,0.3774268627166748,0,2,2,0.5828457474708557,0.15614870190620422,90,0.910553,5.0,3.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
848,Che Adams,0.3333064317703247,0.3333064317703247,0,0,0.016576746478676796,0,1,1,0.34988316893577576,0.016576746478676796,90,5.0325,2.0,9.0,0.0,0.0,0.0,0.0,13.0,1250.0,1240.0
849,Che Adams,0.7297701835632324,0.7297701835632324,0,0,0.09200882166624069,0,1,2,0.47225233912467957,0.02169884741306305,24,0.795508,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1140.0,1100.0
850,Che Adams,0.05821326747536659,0.05821326747536659,0,0,0.06425207853317261,0,1,2,0.22778840363025665,0.10532305389642715,90,2.4339,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
851,Che Adams,0.06763945519924164,0.06763945519924164,0,0,0,0,0,1,0.11646902561187744,0.0488295741379261,74,2.12019,2.0,1.0,0.0,0.0,0.0,0.0,9.0,1190.0,1150.0
852,Che Adams,0.33297398686408997,0.33297398686408997,0,0,0,0,0,2,0.3526780903339386,0.01970410719513893,59,1.07246,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1190.0,1290.0
853,Che Adams,0,0,0,0,0,0,0,0,0,0,90,0.781855,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1150.0,1040.0
854,Che Adams,0.29982566833496094,0.29982566833496094,0,0,0.018004579469561577,0,1,2,0.44551169872283936,0.1276814490556717,84,1.15599,2.0,1.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
855,Che Adams,0.03364262357354164,0.03364262357354164,0,0,0.32196831703186035,1,1,2,0.3556109368801117,0,90,0.661135,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
856,Che Adams,0.6707382798194885,0.6707382798194885,1,1,0.8436523675918579,0,4,2,0.9231466054916382,0.05184219405055046,86,0.219115,8.0,0.0,3.0,0.0,0.0,0.0,15.0,1070.0,1010.0
857,Che Adams,0,0,0,0,0.03140411153435707,0,1,0,0.03140411153435707,0,90,2.03376,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1150.0,1100.0
858,Che Adams,0.06503685563802719,0.06503685563802719,0,0,0.10264922678470612,0,2,1,0.25848427414894104,0.130766823887825,90,2.47547,2.0,3.0,2.0,0.0,0.0,0.0,13.0,1280.0,1310.0
859,Che Adams,0.11709879338741302,0.11709879338741302,0,0,0.8775601387023926,1,3,2,1.0112240314483643,0.06803649663925171,90,1.57479,7.0,1.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
860,Che Adams,0.2783643305301666,0.2783643305301666,1,1,0,0,0,4,0.2783643305301666,0,90,0.175633,7.0,0.0,2.0,0.0,0.0,0.0,14.0,1060.0,1110.0
861,Che Adams,0,0,0,0,0.11339488625526428,0,2,0,0.22411885857582092,0.11072396486997604,90,2.44855,5.0,3.0,4.0,0.0,0.0,0.0,2.0,1120.0,1080.0
862,Che Adams,0.15177154541015625,0.15177154541015625,1,1,0,0,0,2,0.3662163317203522,0.21444477140903473,90,0.287054,8.0,0.0,2.0,0.0,0.0,0.0,7.0,1100.0,1140.0
863,Che Adams,0.6972137689590454,0.6972137689590454,1,1,0.4209105670452118,1,1,3,0.7335395812988281,0.11444608122110367,88,1.98708,11.0,3.0,3.0,0.0,0.0,0.0,5.0,1260.0,1250.0
864,Che Adams,0.4237571954727173,0.4237571954727173,0,0,0,0,0,2,0.47617602348327637,0.05241883546113968,85,0.161283,2.0,0.0,2.0,0.0,0.0,0.0,18.0,1000.0,1040.0
865,Che Adams,0.14070211350917816,0.14070211350917816,0,0,0.420690655708313,1,1,1,0.5613927841186523,0,78,0.347136,5.0,0.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
866,Che Adams,1.191318392753601,1.191318392753601,0,0,0.06400137394666672,0,2,4,0.8387984037399292,0.01815962977707386,83,2.28004,1.0,4.0,2.0,1.0,1.0,0.0,17.0,1170.0,1290.0
867,Che Adams,0.5063690543174744,0.5063690543174744,0,0,0.07210655510425568,0,1,1,0.1395006775856018,0.1395006775856018,87,1.39569,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1030.0,1010.0
868,Stuart Dallas,0.0448455810546875,0.0448455810546875,0,0,0,0,0,1,0.44040924310684204,0.39556366205215454,90,1.60043,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1210.0,1230.0
869,Stuart Dallas,0.17524980008602142,0.17524980008602142,2,2,0,0,0,2,0.17524980008602142,0,90,1.98825,17.0,1.0,2.0,0.0,0.0,0.0,12.0,1280.0,1340.0
870,Stuart Dallas,0.2651755213737488,0.2651755213737488,0,0,0.021428748965263367,0,1,4,1.3881347179412842,1.1229591369628906,90,0.867652,2.0,1.0,2.0,0.0,0.0,0.0,15.0,1070.0,1010.0
